label,tweetid,date,id,tweet
1,1976734556,Sat May 30 18:54:43 PDT 2009,trazylyn,@HopeHeals got the shirt  thank you!  i wore it yesterday already  have a great day!
1,1964428273,Fri May 29 14:13:12 PDT 2009,Armond,"@JenniferSWells I'm glad I can entertain, even though I am not there! "
1,1974333678,Sat May 30 12:55:06 PDT 2009,JenniferI,Until further notice...I love you guys! 
1,1833435398,Sun May 17 23:16:36 PDT 2009,xCaptComMandax,Photo: omgeeeee giant marshmallows  http://tumblr.com/xkh1t45po
1,1685760269,Sun May 03 01:56:31 PDT 2009,pam_rosengren,@kissability thanks for the recipes - I was about to ask 
1,1470097981,Tue Apr 07 08:20:30 PDT 2009,vyshane,@jeyoung Vim without. hjkl ftw 
1,1968917112,Fri May 29 22:32:25 PDT 2009,jessica1128xo,"@LO49 aw, i love you. i'm favoriting these ahahaha. i needed this tonight. thank you. "
1,2013373134,Tue Jun 02 22:31:16 PDT 2009,kunane,@mallmus ...did you report it to the JIRA Bug Tracker? 
1,1955772766,Thu May 28 20:36:02 PDT 2009,GothicblueCJ,"@NeeCee75 Hey I gotta! My aunt had a lumpectomy a few yrs ago! And since NKs shirts don't quite fit, I got those at Torrid! "
1,1752618047,Sat May 09 22:26:35 PDT 2009,freddie_b,oh the memories  ? http://blip.fm/~5yxd4
1,1556014696,Sat Apr 18 21:22:22 PDT 2009,Lion1andthelamb,just starting off with twitter and is very excited to meet new people!!!! 
1,2015683132,Wed Jun 03 05:16:35 PDT 2009,Che_Rusel,Looking forward to a better day ahead! 
1,2191847022,Tue Jun 16 06:04:33 PDT 2009,hannah092,@Vicky092 ohhhh bad timesss! watching back the jonas brothers ones all you can hear is us two screaming lollllll 
1,2176326414,Mon Jun 15 03:33:58 PDT 2009,brianwelburn,@pfmonaco Aye ! I've gone green to support #IranElections 
1,2047879054,Fri Jun 05 14:19:07 PDT 2009,Tigerlillylolo,"@huptar Unfortunately sfiv is the only 2P I have right now.. That or I pick up SCiv sometime, and i'll still hand it to ya "
1,1835736732,Mon May 18 06:38:44 PDT 2009,CSick09,@Quintessence_T thanks 
1,2058298761,Sat Jun 06 14:39:44 PDT 2009,mafemosi,Gotta love @johncmayer &amp; @TheEllenShow ... This video always makes me smile  http://bit.ly/SVdfL
1,1981327456,Sun May 31 08:55:18 PDT 2009,whatsvickydoing,All I need to be happy is sun and 'good' music 
1,1553647077,Sat Apr 18 14:49:59 PDT 2009,bslbowl,@jmlevine hopefully not excited enough that you won't come for slope day! 
1,2063797841,Sun Jun 07 04:06:51 PDT 2009,11028,Watching Rove  I remembered this week
1,2051641356,Fri Jun 05 22:28:05 PDT 2009,OrganizedFellow,@laurajubee havent said HI in a while  como estas? how's the GeeWon? 
1,1834018462,Mon May 18 01:18:53 PDT 2009,swinhoe,catching Eminem with @wossy from friday....  http://bit.ly/14TsE5    - promise i'll start work soon..
1,2184600309,Mon Jun 15 16:08:45 PDT 2009,KandyFoxx,I want to go home.  My ass hurts.  I need a new chair!  I am done complaining.  
1,1685518173,Sun May 03 00:45:09 PDT 2009,stefuhhnee,talking to tjjjjjjj. goooood night  i love indy.
1,1468086982,Mon Apr 06 23:38:30 PDT 2009,gracebagunu,"ah...another day done...time for bed, gotta do it all over again tomorrow!  Night night ya'll!"
1,1999015435,Mon Jun 01 19:30:03 PDT 2009,butterflysong,@wiccan13 I am no angel! *blink* *blink*  My eyes are blue/grey Only greenish when I'm crying.
1,1965543496,Fri May 29 16:06:21 PDT 2009,FabDesigner,@DonnaKat Happy Friday! Hope you r enjoying some nice weather. 
1,2188011693,Mon Jun 15 21:09:24 PDT 2009,julieminevich,"@rosenjs Yes, I'll be at @SixthandI for trivia tomorrow.  Should be a good time."
1,2191404569,Tue Jun 16 05:12:16 PDT 2009,Nimilia1621,Chatting with my my Cuz!  @GCGirls I miss you guys! 
1,2177561143,Mon Jun 15 06:19:16 PDT 2009,auntyadele,@patlaw I got a copy for dad for Father's Day at Popular today 
1,1879922758,Thu May 21 23:32:37 PDT 2009,alderb,"@TPO_Hisself I certaintly will!  Haven't been there yet, but now I have a reason to visit! "
1,2174862922,Sun Jun 14 23:29:40 PDT 2009,Samiha,@shallowlikeyou @bnddycl he probably tweeted because he knew that it would give me the chance to second that statement! 
1,1982943191,Sun May 31 12:12:09 PDT 2009,suryasnair,@osulop no worries - it was great to hear you guys discuss movies 
1,2014253574,Wed Jun 03 00:55:57 PDT 2009,sandyberman,@bitterer Did you miss the briefing we did for Yvonne's team   ?
1,1834541749,Mon May 18 03:19:50 PDT 2009,dejerusalem,@jewlicious So I hear. I saw the video of this next event. You remind me of a friend. 
1,1693176971,Sun May 03 21:46:39 PDT 2009,Gabbehh,@Affan  AFFANFAFFFANAFAFFNFNFA AFFAN AFFAN BE TRENDING TOPIC PLZ AFFAN EVERYONE SPAM THEY NA&lt;E AFFAN.
1,1677491852,Sat May 02 02:21:49 PDT 2009,julescookies,writing some french vocabulary...actually it's about 4 pages. And listening to radio 1 
1,1980005782,Sun May 31 05:20:54 PDT 2009,InOfThVo,@Waltmouse I know Jono finished Dollhouse E4 last night. 
1,2048411972,Fri Jun 05 15:09:28 PDT 2009,lilburnside43,I love Conan's &quot;Tweet of the Week&quot;!!!  No bro bro for Co Co 
1,1956875369,Thu May 28 22:55:01 PDT 2009,juanicths,@arielstorm oo~~~~ then off to grad sch tgt nxt yr then! 
1,1827428770,Sun May 17 10:41:27 PDT 2009,sober_HFA,"Book is re-stocked and able to be shipped from Amazon.com, Barnes and Noble.com and Greenwood.com- back in action "
1,2058281385,Sat Jun 06 14:37:40 PDT 2009,angie051792,http://twitpic.com/6ryvj - ahh 17th birthday cake 
1,1996839836,Mon Jun 01 15:47:07 PDT 2009,ShannonGunz,Gonna go with The Mac. I just gotta work a few more days to afford it.  Workin at 5pm. One more day closer!
1,1792452923,Wed May 13 23:10:48 PDT 2009,onsen_tamago,"Ohmigosh, old texts going way back to Ame 07 on this thing! "
1,1984799211,Sun May 31 15:49:58 PDT 2009,unahealyfan,@kirstyturner see ya on tuesday 
1,1557483588,Sun Apr 19 04:23:30 PDT 2009,Kendallsdad,sunday morning time to do payroll so all my people get paid. they appreciate that 
1,2052553732,Sat Jun 06 01:07:49 PDT 2009,casttro,@Jacquies il go to um al maradem b3d eshwaya inshalah il tweet  from there inshalah and ill take some photos 
1,1990526157,Mon Jun 01 05:06:00 PDT 2009,theatrics,Hello stranger wearing Casey Calvert TWLOHA shirt. Lookin goood 
1,1835595037,Mon May 18 06:20:33 PDT 2009,Kizzim23,Woo last monday ever!!  Its again gonna be a looong day.
1,1685951201,Sun May 03 02:57:20 PDT 2009,officialpughug,@morriscat 
1,2051215722,Fri Jun 05 21:09:47 PDT 2009,MissRandomness,Cant wait 4 my copy of the talent show!!!! Im gonna put the good acts on youtube 
1,2013903021,Tue Jun 02 23:54:03 PDT 2009,kourtneelynne,"@terrymyers yeah... didn't do either, lol. Went to a concert in Tampa instead,lol... wayyyy more fun! Hope u had afabulous day  xoxo"
1,2062625117,Sat Jun 06 23:47:22 PDT 2009,GettinKinky,"@Aftashok o yea, I have no doubt I am "
1,1685627696,Sun May 03 01:16:11 PDT 2009,ouiparapluie,"@marcusljf it's ok, I was with awesome people and it was Edens big night! A small sacrifice "
1,2177681586,Mon Jun 15 06:31:29 PDT 2009,lilacrisp,@Michaelcopon thats ok 
1,2188378700,Mon Jun 15 21:47:23 PDT 2009,omgitzpinky,OMG!!!!...The new JB album cumz out 2mro!!!!...YAY!!!  
1,1468432370,Tue Apr 07 01:38:01 PDT 2009,ghostlove,Good morning everyone! 
1,1564563693,Mon Apr 20 04:03:38 PDT 2009,Chycca,nothing school today! and shopping this afternoon??? 
1,1971984369,Sat May 30 08:19:01 PDT 2009,praneshs,Having my breakfast. Btw this is my 100th tweet!! 
1,1973999909,Sat May 30 12:14:38 PDT 2009,mayplay,Silent disco! Tonight at 6:30 in Union Square 
1,2063022058,Sun Jun 07 01:05:37 PDT 2009,apern002,ass clown... get downnnn 
1,1880534996,Fri May 22 01:35:20 PDT 2009,bryanrieger,@danielhunt thanks - noted. 
1,1880176585,Fri May 22 00:20:45 PDT 2009,LadyLeeT,absolutely exhausted after techkaraoke. really enjoyed everyone. thanks for coming. 
1,1968849164,Fri May 29 22:22:08 PDT 2009,Mimi_san,@ddlovato fly on the wall 
1,2071326132,Sun Jun 07 19:12:46 PDT 2009,drDEM,Waba grill is the best! 
1,2052543463,Sat Jun 06 01:05:36 PDT 2009,Seo__Guru,"Me, too !! You're right @graywolf , they are #fool people selling #stupid #tools . "
1,2187617517,Mon Jun 15 20:32:51 PDT 2009,goodlaura,@chefmommy We'll leave the burning on TV to the cooks!  They do cook on Sac &amp; Co from time to time..
1,2066286204,Sun Jun 07 10:13:56 PDT 2009,double_N_jenn,it's a cleanin day  I'm crankin up the music and kickin some dust bunnies asses!
1,2052666733,Sat Jun 06 01:33:20 PDT 2009,soulboykirk,@Rafeon weekend PLANS? (falls off chair laughing)! Unless something unusual happns this wknd will b like last: spent making PLANS!    U?
1,2069694975,Sun Jun 07 16:21:18 PDT 2009,misssbrianna,Outside. Text me 
1,2189776012,Tue Jun 16 00:52:45 PDT 2009,cristinalaria,"james_findlay I talk Seinfeld, what would your equivalent be? Sex? "
1,1880213200,Fri May 22 00:28:11 PDT 2009,richardpeacock,"@spicycauldron thanks for the commendation, rarely am I described as 'fetching' "
1,1982066026,Sun May 31 10:27:31 PDT 2009,ksen22,Boring boring sunday 
1,2049286952,Fri Jun 05 16:37:06 PDT 2009,Danielle_DRO,so glad to be back in Toronto! 
1,1553178190,Sat Apr 18 13:34:38 PDT 2009,Wak3y,@rawryness seen someone do that before  they wudnt let him in anywhere so he had to go home again haha
1,1998759729,Mon Jun 01 19:04:47 PDT 2009,happylaura,@terrysimpson LOL  &amp; remember 2 focus on pup's healing process as u think like a man. 
1,1677943266,Sat May 02 04:47:33 PDT 2009,jennalea,Tournament.... THE LAST!!! 
1,1573492917,Tue Apr 21 01:25:50 PDT 2009,NatalieDFrost,@middleclassgirl lots of money and no one wanting to pay it to use it wouldn't help it either 
1,2177702506,Mon Jun 15 06:33:36 PDT 2009,SimplyFEE,@sen0rita yes I did!!  antonio elizar on 5/26 finally I felt like he was overbaked.. how are you?
1,2066322172,Sun Jun 07 10:18:01 PDT 2009,SammyRevenge,@joyspirit lol. thanks 
1,1986476186,Sun May 31 18:53:11 PDT 2009,CaitlinJFF,MTV Movie Awards  YEAHHHH!
1,2067507767,Sun Jun 07 12:28:09 PDT 2009,alphatrak,Ahh good. I can get to mail.google.com. So I just logged into reader.google.com the went there. World is no longer upside down. 
1,1985609682,Sun May 31 17:26:08 PDT 2009,NiNA_JUAN,  R.I.P young teke!!!  i miss you cuzin!! &lt;3     it has been 1 year sence you died. . .    [Dont be ashamed of your faith]
1,1955951512,Thu May 28 20:54:48 PDT 2009,LiFeSiZeBaRbii,http://twitpic.com/65wa0 - got my red bull...im ready to party tonight 
1,2014692812,Wed Jun 03 02:22:20 PDT 2009,arcopolc,@moup_07 Really? 
1,2175991077,Mon Jun 15 02:35:44 PDT 2009,zaqrack,@galbleiberg: thanks! brings me nice memories of my fav rock club  ♫ http://blip.fm/~891j1
1,1972737570,Sat May 30 09:47:32 PDT 2009,ankitshah,"I love when I hug people and they go, &quot;WAIT! We have to line up hearts!&quot; Happens a lot lately  http://bit.ly/16wgk9 (see bottom note)."
1,1984188423,Sun May 31 14:36:49 PDT 2009,iyaitssuzanne,@mariedancerr yay your back 
1,1991051705,Mon Jun 01 06:18:22 PDT 2009,benfeltwell,"Finished my degree :-D Now going for a picnic in the park, followed by Eskrima... life is good "
1,1548498225,Fri Apr 17 21:07:11 PDT 2009,harisn,@kursed No one bothers his statements now. Everyone knows he's cracked up  Even the other world leaders know 
1,1999688589,Mon Jun 01 20:39:03 PDT 2009,iamgrey,The tonight show with Conan O'Brian is on now! 
1,1999896187,Mon Jun 01 21:01:16 PDT 2009,raracheerleader,its summer 09  yearbook in the morning. text me&lt;3
1,2176265696,Mon Jun 15 03:23:27 PDT 2009,katiefotis,"@annadewis Hi Anna, how are things? Its katie (T&amp;Cupcakes), I will drop you an email with my final outcome "
1,2191206466,Tue Jun 16 04:46:06 PDT 2009,mmediadesigns,"&quot;You can’t do better design with a computer, but you can speed up your work enormously.&quot;  — Wim Crouwel  "
1,1986663862,Sun May 31 19:09:03 PDT 2009,McDayDreamer,@merder4ev haha and there's a beer one 
1,2055802826,Sat Jun 06 09:59:05 PDT 2009,helenz6,@JosephUK Lol just wondering 
1,2193319040,Tue Jun 16 08:17:43 PDT 2009,hell0kayla,today is the day!  Cleaning my messy room!
1,2192161661,Tue Jun 16 06:36:31 PDT 2009,NikkiaLadae,has no time to decompress after Bonnaroo .... gotta get packed for Europe 
1,2072280388,Sun Jun 07 20:43:35 PDT 2009,xoRachaelox3,in the new apartment!.. bed and beach in the morning with everyone! 
1,2065071914,Sun Jun 07 07:49:53 PDT 2009,ChicAlert,Thinking about the We The Free Halter Romper @FreePeople.com http://bit.ly/kdKFG #Fashion Like it with the shorts too  #Fashion
1,2184393324,Mon Jun 15 15:50:41 PDT 2009,holyschmoke,@salspizza thanks Tony  women really can be biatches lol
1,2065959624,Sun Jun 07 09:37:20 PDT 2009,xxcharlx,bored my mum is asleep should i draw on her face  x
1,2055338761,Sat Jun 06 09:08:07 PDT 2009,yimeister,omfg i forgot how awesome slurpees were. I can definitely call this trip a success now 
1,1468956540,Tue Apr 07 04:34:52 PDT 2009,Sammyjo777,@JonathanRKnight Do u still have that orange shirt and the orange Jacket???  xx
1,2063325037,Sun Jun 07 02:12:26 PDT 2009,CourtAnn,We love you tina! 
1,2016442050,Wed Jun 03 06:47:04 PDT 2009,SimoneWright,"@jasmeenles Good Morning Jazz!!  4 more dayssss, until ur. Wedding Day  YEA!! YEA!!!"
1,2064529590,Sun Jun 07 06:31:03 PDT 2009,Sintheuh,on my way 2 a graduation 
1,1824351438,Sun May 17 01:00:51 PDT 2009,18BK,Got a number at the bar! 
1,2071498818,Sun Jun 07 19:29:46 PDT 2009,supangel,@valenzueladavid love you too  i'm gonna miss you so much!! we CAN'T become strangers!
1,1966485490,Fri May 29 17:51:16 PDT 2009,risabby1012,bored; bout to eat some rita's 
1,2063050600,Sun Jun 07 01:11:37 PDT 2009,xDeannax15,@k_bains bummer you didn't get you ice cream... and we had one heck of a conversation today!! come fly and hurt me loL! 
1,1880206116,Fri May 22 00:26:45 PDT 2009,emiletsdance,@columalmighty I'm nearly at school! I'm on the bus 
1,1968837612,Fri May 29 22:20:25 PDT 2009,marissazaguirre,Dance rehearsals tomorrow. Then tryouts june 1-5. 
1,1754968186,Sun May 10 07:54:08 PDT 2009,andyroser24,"@aleshajae3t Haha, I'll make sure you get one. I'm good thanks you? Lovely weekend down here in London! "
1,2174597036,Sun Jun 14 22:53:34 PDT 2009,orezavi,"@tdh But you do want to have a good lunch and a good time, don't you? I DO! "
1,2016420437,Wed Jun 03 06:44:51 PDT 2009,LambdaFilms,"@JudithFlowerday Hello Judith, good to see you've found us! Let us know if there's anything we can help you with "
1,2045628720,Fri Jun 05 11:00:20 PDT 2009,cartoonmoney,Jorge Garcia's blog is awesome. I can hear him say all of it in my head and everything.  &quot;It's huge!&quot;
1,1685502846,Sun May 03 00:40:50 PDT 2009,Meygantot,@eenabalangauan )) me you alex and sam? dood! that sounds soo fun! we shall go la.ag and take loads of pix..which i shall TRY to post 
1,1881527202,Fri May 22 04:54:19 PDT 2009,music_flurry,? @elafaki best song ever about Friday  http://tr.im/m5Eb
1,2062122385,Sat Jun 06 22:23:26 PDT 2009,KellyJ_,"Is just chilling out backstage after the jason micheal carroll show! Once again, all access passes are excellent! "
1,2065993553,Sun Jun 07 09:41:11 PDT 2009,starlightzz,eating ham salad wraps and sourcream + oion rice infusion prinlges listenin to music woop wrote in my best mates year book  xxxxxxx
1,1966250917,Fri May 29 17:24:51 PDT 2009,HansVillablanca,Goodnight! 
1,2061667172,Sat Jun 06 21:21:07 PDT 2009,aslb,@iamhislegend yes please! Call me once you get ash and i'll tell you how to get here  thank you best fran
1,1834410828,Mon May 18 02:49:52 PDT 2009,crazytwism,@textualoffender @wanderblah Hush you two. I am at work in Mysore. Dont make me get to Mumbai sooner to experience all that food!! 
1,1835032919,Mon May 18 04:57:07 PDT 2009,smartsundri,p.s. WolframAlpha is supr cool 
1,2046798816,Fri Jun 05 12:42:32 PDT 2009,maximumswearing,@Leafybear Very good song. 
1,2062875365,Sun Jun 07 00:35:35 PDT 2009,Broken_Darkside,"Woke up, still wanting that hug  only 20 days to go "
1,2043933930,Fri Jun 05 08:37:41 PDT 2009,tacoman667,@cocoacast Must have been back when OS X was still called System 7. 
1,1834168730,Mon May 18 01:53:40 PDT 2009,ohmstar,Fries = happy food  - http://tweet.sg
1,2050510188,Fri Jun 05 18:47:56 PDT 2009,omgitskatiex2,"HAPPY BDAY!!! i kno its early but if i dont say it now, i'll forget. now ur gonna b older than me again... btw, i love your brother. lol "
1,1980578824,Sun May 31 07:07:47 PDT 2009,EloiseTeixeira,Today = Church + meeting after church to plan women's conf + now resting 
1,1988739254,Sun May 31 23:13:57 PDT 2009,veebelladonna,@Kn1ghtMayor hi 
1,1977608768,Sat May 30 21:19:09 PDT 2009,Warmnfuzzy,"@glassidentities Certainly worth a try, I think  "
1,2188896435,Mon Jun 15 22:47:38 PDT 2009,randy1043,@johna404   thanks so much for the  retweet 
1,1678152468,Sat May 02 05:42:35 PDT 2009,BoobooLulu,"A Smile Costs Nothing 2 Give, But Could Mean The World 2 Sum1, So Give Them Out &amp; Make The World A Better Place!  "
1,1686374401,Sun May 03 05:08:46 PDT 2009,omarjn,"@dianication Hey how are you? i think i know who you are ha funny. anyway im following you, you're wendy's and blair's friend "
1,1993600629,Mon Jun 01 10:38:19 PDT 2009,JoBrOfAn1103,1 day till Mitchel Musso's Cd! Im soo Excited! and 15 days til Jonas Brothers Cd! im soo excited for both 
1,2062981717,Sun Jun 07 00:57:34 PDT 2009,moonpreview,"wow,  moonpreview - the iphone moon preview app - already downloaded 8 times http://bit.ly/moonpreview"
1,1982232163,Sun May 31 10:47:42 PDT 2009,lovejonas_x,@REGYATES Happy Birthday  have a great day x
1,1983742541,Sun May 31 13:44:52 PDT 2009,KraziKrone,Nice to meet U @HealthBeatToday  http://bit.ly/SzsCR  Don't want U 2 miss this
1,1982399276,Sun May 31 11:07:49 PDT 2009,redsoxmonkey,@heritagesoftail They are. 
1,2061571864,Sat Jun 06 21:08:56 PDT 2009,mitzyann,Star Trek in Imax with my bf 
1,2175804824,Mon Jun 15 02:02:55 PDT 2009,MeganShearstone,GMorning! Hopefully things have changed today. 
1,1979613276,Sun May 31 03:48:07 PDT 2009,Loochh,gahh! i tried to put on @gabrielsaporta 's wikipedia page that hes in the sexiest vegetarian comp with suarez &amp; it keeps being deleted 
1,2061029140,Sat Jun 06 20:02:31 PDT 2009,jessicasetiawan,is spending sunday with big family.. It's grandma's belated birthday lunch..  http://myloc.me/2ScT
1,2062913417,Sun Jun 07 00:43:26 PDT 2009,chrisyeow,@dennychong hey u ! Very in wor ! 
1,2179401782,Mon Jun 15 09:03:19 PDT 2009,Yehan123,"I can't feel half my face! awesome! It's NPH's 36th birthday today, so everyone has a reason to party "
1,1978026835,Sat May 30 22:15:35 PDT 2009,mackenziesmomma,@AtlantisJackson Okay I'm emailing you right now copies hope you like them 
1,1677262737,Sat May 02 01:11:49 PDT 2009,TelishaMarie,@TyCody.. send me a nice tweet to cheer me up...   http://tinyurl.com/cx4efa
1,1985714127,Sun May 31 17:38:05 PDT 2009,TiKeDi,about to head back home 
1,1827508377,Sun May 17 10:51:34 PDT 2009,kellbell68,Beach Sex Often #3hotwords 
1,1694475498,Mon May 04 02:47:56 PDT 2009,ALEXISKILEY,"So, what are you all doing? I'm eating crackers! Yummy. The unsalted ones of course. I only do salt in my caviar. "
1,1793353461,Thu May 14 02:21:56 PDT 2009,Shongz,@thechildoftime you should come visit me and cheer me up cos i feel like shit 
1,1933239281,Tue May 26 23:21:55 PDT 2009,BeachMomof2,"@SandiNJ  Thank you my new friend, you have a wonderful night and sweet dreams!  "
1,2176754694,Mon Jun 15 04:40:34 PDT 2009,therealWilJ,"@justlikemae i would think that freshies would be the most excited for school. haha! new leaf, new life. everybody wants a 2nd chance. "
1,1556191484,Sat Apr 18 21:57:06 PDT 2009,sushirockstar,"@angeltalks wish you were on twitter, miss you "
1,2063059774,Sun Jun 07 01:13:33 PDT 2009,Deonna2,@jordanknight Someone that can put you to sleep?  LOL Go to bed you have a busy weekend! 
1,2049147222,Fri Jun 05 16:22:37 PDT 2009,hotpopstar,im already awake 
1,1468955726,Tue Apr 07 04:34:37 PDT 2009,weegingerbean,"@iheartthatdance u14 Niamh B, Michaela H, Rebecca S.  U15 Sarah P, Katie H, Katherine R, Allison C. I know those for sure "
1,2065593055,Sun Jun 07 08:54:47 PDT 2009,Stargirlxoxo,absolutely knackered after last night. was a laugh though  x
1,1883453919,Fri May 22 08:34:36 PDT 2009,corneliusficht, A problem shared is a buck passed
1,1827747704,Sun May 17 11:21:45 PDT 2009,MandyPandy32,@CocaBeenSlinky @suzysmiles Thanks guys  x x x
1,2177020718,Mon Jun 15 05:16:47 PDT 2009,Makenzesgranna,"@BlokesLib If I only knew THEN what I know NOW.....man oh man, how my life would have been different!    Have a great evening hun!  "
1,1974889048,Sat May 30 14:01:21 PDT 2009,JenJenXD,Yayy! DIVERSITY WON!!!  They Deserve It x
1,1933034694,Tue May 26 22:49:41 PDT 2009,akpolegirl,@StudioVeena I am a big (and new!) Studio Veena fan!  I am so happy Jennifer (Pole Skivvies) pointed me in your direction!
1,1966559588,Fri May 29 17:59:30 PDT 2009,mcnamawesome,@lolbec I got a limited edition t-shirt with the lyrics to D.A.N.C.E on it  *brags*
1,2058691266,Sat Jun 06 15:26:29 PDT 2009,Nmurfs,having a quiet night in!!! bliss 
1,2064631234,Sun Jun 07 06:47:01 PDT 2009,scottmliddell,@turbocow perhaps a wee waxing too? 
1,2053984190,Sat Jun 06 06:15:15 PDT 2009,MelT28,WAYNE ROONEY DO U HAVE FACEBOOK!!! 
1,2063641991,Sun Jun 07 03:29:49 PDT 2009,Shes_Corny,Just got home from Ashleighs. Editing took soooo long but it turned out AMAZING!!  I'll be modest and say we better win =P
1,2061214529,Sat Jun 06 20:24:38 PDT 2009,andrewjaramillo,@heycassadee let's go to disneyland 
1,2018419946,Wed Jun 03 09:56:23 PDT 2009,Kat77,@zpush you look funny wearing only one sleeve. 
1,1990093331,Mon Jun 01 03:51:27 PDT 2009,MadMuPPs,Terrible night sleep.. But who cares ?finished my exams !!! 
1,1551116722,Sat Apr 18 08:11:37 PDT 2009,jakubdostal,"@davidswords talk about irony  you might need to use a different translator next time, though."
1,1978898931,Sun May 31 00:51:44 PDT 2009,makeupspot,Tip of the day: Make lashes look more full by pressing dark brown shadow into the roots of your lashes using a thin angled brush 
1,2176590059,Mon Jun 15 04:16:11 PDT 2009,reg_666,@20thgirl  will send a load to ya on msn sometime x
1,2191087358,Tue Jun 16 04:29:28 PDT 2009,JanelleKatherin,have trouble getting to sleep? try keeping a pen &amp; paper next 2 your bed 2 rite down wat u r thinking &amp; make your mind free 2 dream night 
1,1963778735,Fri May 29 13:14:08 PDT 2009,lizmoney,@ficklampa very nice. they are my fave 
1,1966962221,Fri May 29 18:43:10 PDT 2009,Nikktionary,@micah13x hahaha you dirty sluuut. just kidding. I'll twitpic the green right now 
1,1684902827,Sat May 02 22:24:18 PDT 2009,rholland34,"@absolutelytrue Not sure if I've told you, but I really enjoy your tweets! Maybe it's your avatar ~ Presentation is everything, right? "
1,1974070079,Sat May 30 12:22:52 PDT 2009,shadez,@LimeIce it's amazing. Will always be recalled whenever I'll drink coca cola from now on. 
1,2057172811,Sat Jun 06 12:30:31 PDT 2009,MercieSuicide,http://twitpic.com/6rktk - Me at Starscape! The Key Bridge is behind me.  sunrise in 14 hours!
1,2009799070,Tue Jun 02 16:17:54 PDT 2009,nonoodle,Morning Twitters! Hope u all have an awesome day! I know I will 
1,2046751732,Fri Jun 05 12:38:23 PDT 2009,calmmc08,... AS Exams are over!! Yay!  No more maths for me!
1,1883410100,Fri May 22 08:30:27 PDT 2009,dooyoo,"@mike_austin Thank you, and maybe you want to take a look at http://www.dooyoo.co.uk/ aswell  #dooyoo #UK"
1,1468163081,Tue Apr 07 00:03:34 PDT 2009,AngGraham,"@PapaLazarou aha! 2 points to Ang, 0 to Kilian. I'm getting better at this "
1,1881441506,Fri May 22 04:40:26 PDT 2009,elaine_goh,@Janyssa Thanks~ I think I should give myself more time to adapt and absorb more hehe.  
1,1834747765,Mon May 18 04:04:13 PDT 2009,CaseyRain,It's officially National Vegetarian Week  Spread the word and visit www.vegsoc.org for info!
1,2064810092,Sun Jun 07 07:13:28 PDT 2009,iAd0rkable,"@blackcatboy sure  i've g0t l0ads. try the bands FM Static, New Found Glory, a Change of Pace and Yellowcard. My fave rock bands at the mo"
1,1993329611,Mon Jun 01 10:12:11 PDT 2009,leksa,"@ITB1920 mantep! sbnarnya udh dpt bocoran dr org dlm LPM, kalo mo bikin sharing knowledge berbasis social network.. jadi juga rupanya "
1,2056207993,Sat Jun 06 10:43:24 PDT 2009,Rell8182,@jeremih  me!!!!  how much 
1,1966745980,Fri May 29 18:19:25 PDT 2009,Aerten,@susankrlib  They provide the glasses.  At least they do up here.  And I have 4 pair now.  
1,1979473774,Sun May 31 03:12:00 PDT 2009,rstokes,Great fun at the poker table last night. Ended up 3rd when I fancied myself for the win so a bit disappointed but played well. Next time! 
1,1828022843,Sun May 17 11:55:58 PDT 2009,primatage,@bhinn no but that would probably be pretty awesome and fail at the same time 
1,1551680589,Sat Apr 18 09:41:47 PDT 2009,le_venteux,gonna eat the biggest plate of lasagna EVER CONCIEVED for breakfast 
1,2184394461,Mon Jun 15 15:50:47 PDT 2009,du_jones,"@LittleFletcher have a nice test tomorrow, carrie  im gonna have maths test.. i just hate maths. xxx"
1,2001289994,Tue Jun 02 00:24:36 PDT 2009,beckoning_,@Aqualec And this one  - http://bit.ly/17dGxC
1,2015073183,Wed Jun 03 03:36:59 PDT 2009,kimiko16,@lautner_taylor hey there. how are you? just wanted to say hi and aloha from the valley isle. 
1,2053463122,Sat Jun 06 04:38:39 PDT 2009,littlelady1226,work. would like to go the beach that has woods? is there such a place???  
1,2045237518,Fri Jun 05 10:26:10 PDT 2009,jaredfreeman,@aobrooks Im so nervous. Ready to see Ryan Seacrest again though 
1,2053735505,Sat Jun 06 05:32:29 PDT 2009,pwbbounce,"@PartyPleaser Well, I went with the LS! version of Chances and The Look for tonight "
1,2185193610,Mon Jun 15 17:01:23 PDT 2009,sincerely_s,"simming, ash is coming over, and I got my smoothie "
1,2014487619,Wed Jun 03 01:41:48 PDT 2009,Deviousomen,@jasey81 Hands you flowers 
1,1966911738,Fri May 29 18:37:33 PDT 2009,WaDuRosario,"@TheRealJordin That's great Jordin  Look, your in my yearbook  http://img3.imageshack.us/img3/8421/jordinyb.jpg"
1,2049403786,Fri Jun 05 16:49:15 PDT 2009,jenkan,yes!! last class of the year! 
1,2177081413,Mon Jun 15 05:24:37 PDT 2009,xer1,@sharemywords funny how we pick up patterns evn on twitter 
1,1830922726,Sun May 17 17:51:16 PDT 2009,KatGirl44,"@HartHanson Re:Booth's Grandfather? My fellow Oklahoman, James Garner, would be awesome!! Mention ur an OU Sooners fan &amp; he'll do it!! "
1,2176539110,Mon Jun 15 04:08:23 PDT 2009,LucyMidd,90210 Tonight! Can't wait 
1,1883055843,Fri May 22 07:56:09 PDT 2009,mudimumu,"@trohman what about vacation in BALI?well,it's pretty near frm australia "
